row_type,run_id,family,GoodInitRule,final_label,positive_actual,score_randnorm,InitHardness,P_8,tp,fp,tn,fn,unknown,good_count,bad_count,accuracy_known,precision_known,recall_known,false_basin_rate_good_known,false_basin_rate_bad_known,score_randnorm_median,InitHardness_median,P_8_median
summary,,,,,,,,,1,1,27,18,113,3,157,0.5957446808510638,0.5,0.05263157894736842,0.5,0.6,0.38161003089224144,-671.8285714285666,0.3802552552552553
,AP_regularized_seed1,AP_regularized,False,unknown_final,False,0.22896601853534485,-109.82857142856665,0.27702702702702703,,,,,,,,,,,,,,,
,AP_regularized_seed2,AP_regularized,False,false_basin_final,False,0.2544066872614943,-533.8285714285666,0.28678678678678676,,,,,,,,,,,,,,,
,AP_regularized_seed3,AP_regularized,False,unknown_final,False,0.29256769035071845,-1237.8285714285666,0.32657657657657657,,,,,,,,,,,,,,,
,AP_regularized_seed4,AP_regularized,False,escapable_final,True,0.29256769035071845,-1161.8285714285666,0.34459459459459457,,,,,,,,,,,,,,,
,AP_regularized_seed5,AP_regularized,False,unknown_final,False,0.3052880247137931,-869.8285714285666,0.3280780780780781,,,,,,,,,,,,,,,
,AP_regularized_seed6,AP_regularized,False,escapable_final,True,0.3052880247137931,-665.8285714285666,0.3475975975975976,,,,,,,,,,,,,,,
,AP_regularized_seed7,AP_regularized,False,false_basin_final,False,0.3052880247137931,170.17142857143335,0.3385885885885886,,,,,,,,,,,,,,,
,AP_regularized_seed8,AP_regularized,False,unknown_final,False,0.31800835907686786,-401.82857142856665,0.3566066066066066,,,,,,,,,,,,,,,
,AP_regularized_seed9,AP_regularized,False,unknown_final,False,0.31800835907686786,-125.82857142856665,0.33483483483483484,,,,,,,,,,,,,,,
,AP_regularized_seed10,AP_regularized,False,unknown_final,False,0.33072869343994254,-1161.8285714285666,0.3415915915915916,,,,,,,,,,,,,,,
,AP_regularized_seed11,AP_regularized,False,unknown_final,False,0.33072869343994254,-137.82857142856665,0.3078078078078078,,,,,,,,,,,,,,,
,AP_regularized_seed12,AP_regularized,False,false_basin_final,False,0.356169362166092,-689.8285714285666,0.3460960960960961,,,,,,,,,,,,,,,
,AP_regularized_seed13,AP_regularized,True,escapable_final,True,0.3688896965291667,-825.8285714285666,0.3933933933933934,,,,,,,,,,,,,,,
,AP_regularized_seed14,AP_regularized,True,false_basin_final,False,0.38161003089224144,-1169.8285714285666,0.39414414414414417,,,,,,,,,,,,,,,
,AP_regularized_seed15,AP_regularized,False,unknown_final,False,0.3943303652553161,-269.82857142856665,0.38063063063063063,,,,,,,,,,,,,,,
,AP_regularized_seed16,AP_regularized,False,false_basin_final,False,0.40705069961839085,-417.82857142856665,0.4016516516516517,,,,,,,,,,,,,,,
,AP_regularized_seed17,AP_regularized,False,unknown_final,False,0.40705069961839085,-345.82857142856665,0.3663663663663664,,,,,,,,,,,,,,,
,AP_regularized_seed18,AP_regularized,False,false_basin_final,False,0.40705069961839085,-753.8285714285666,0.40015015015015015,,,,,,,,,,,,,,,
,AP_regularized_seed19,AP_regularized,False,unknown_final,False,0.40705069961839085,-861.8285714285666,0.41216216216216217,,,,,,,,,,,,,,,
,AP_regularized_seed20,AP_regularized,False,escapable_final,True,0.4197710339814656,-877.8285714285666,0.39414414414414417,,,,,,,,,,,,,,,
,energy_regularized_seed21,energy_regularized,False,escapable_final,True,0.2544066872614943,-537.8285714285666,0.30855855855855857,,,,,,,,,,,,,,,
,energy_regularized_seed22,energy_regularized,False,unknown_final,False,0.29256769035071845,-609.8285714285666,0.31006006006006004,,,,,,,,,,,,,,,
,energy_regularized_seed23,energy_regularized,False,unknown_final,False,0.3052880247137931,-713.8285714285666,0.3483483483483483,,,,,,,,,,,,,,,
