label_a,label_b,feature,count_a,count_b,median_a,median_b,median_difference,mean_a,mean_b,mean_difference,effect_size,auc_like_A_gt_B,auc_like_A_lt_B,exact_like_direction,exact_like_auc
exact_derived,unknown,P_0,17,44,0.1111111111111111,0.013513513513513514,0.09759759759759759,0.11384914326090796,0.0573983073983074,0.056450835862600565,0.791387540747933,0.7540106951871658,0.24598930481283424,high,0.7540106951871658
exact_derived,unknown,P_4,17,44,0.15165165165165165,0.03678678678678679,0.11486486486486486,0.15597950892068538,0.08372577122577123,0.07225373769491415,0.8588331464383241,0.75,0.25,high,0.75
exact_derived,unknown,P_8,17,44,0.21621621621621623,0.07507507507507508,0.14114114114114115,0.2063239710298534,0.12273068523068523,0.08359328579916817,0.8937581682643202,0.7439839572192514,0.2560160427807487,high,0.7439839572192514
exact_derived,unknown,P_16,17,44,0.34459459459459457,0.1963213213213213,0.14827327327327328,0.3340840840840841,0.2424071799071799,0.09167690417690419,1.018270182370456,0.7580213903743316,0.24197860962566844,high,0.7580213903743316
exact_derived,unknown,P_thetaS_001,17,44,0.1111111111111111,0.013513513513513514,0.09759759759759759,0.11384914326090796,0.0573983073983074,0.056450835862600565,0.791387540747933,0.7540106951871658,0.24598930481283424,high,0.7540106951871658
exact_derived,unknown,P_thetaS_005,17,44,0.1111111111111111,0.013513513513513514,0.09759759759759759,0.12405052110934464,0.06219287469287469,0.06185764641646995,0.7299685429757754,0.7546791443850267,0.24532085561497327,high,0.7546791443850267
exact_derived,unknown,P_thetaS_010,17,44,0.15165165165165165,0.013513513513513514,0.13813813813813813,0.15399222752163927,0.07684957684957684,0.07714265067206243,0.7383840991638848,0.7520053475935828,0.2479946524064171,high,0.7520053475935828
exact_derived,unknown,kappa_max,17,44,2.3333333333333335,1.6,0.7333333333333334,2.6882352941176473,1.7701930014430014,0.9180422926746459,0.9989559251318426,0.7754010695187166,0.22459893048128343,high,0.7754010695187166
exact_derived,unknown,kappa_q90,17,44,1.0,0.55,0.44999999999999996,0.9698391477803243,0.69951134723862,0.27032780054170436,0.9351327384858696,0.7566844919786097,0.24331550802139038,high,0.7566844919786097
exact_derived,unknown,kappa_q95,0,0,,,,,,,,,,high,
exact_derived,unknown,kappa_q99,17,44,1.6,0.9166666666666667,0.6833333333333333,1.599953314659197,1.1696969696969697,0.4302563449622274,0.9461606650675821,0.7600267379679144,0.23997326203208555,high,0.7600267379679144
exact_derived,unknown,low_q_high_kappa_overlap,17,44,73.0,68.5,4.5,74.70588235294117,66.68181818181819,8.024064171122987,0.5780719348114748,0.6296791443850267,0.37032085561497324,high,0.6296791443850267
exact_derived,unknown,Q_ratio,17,44,5.510416666666667,19.205729166666664,-13.695312499999996,7.408604422884988,16.236446124161002,-8.827841701276014,-1.214744079288139,0.24598930481283424,0.7540106951871658,low,0.7540106951871658
exact_derived,unknown,Q_tot,17,44,44544.0,44446.0,98.0,44548.0,44455.181818181816,92.8181818181838,0.36219505919057116,0.6109625668449198,0.3890374331550802,unspecified,
exact_derived,unknown,InitHardness,17,44,-737.8285714285666,-835.8285714285666,98.0,-733.8285714285666,-826.6467532467485,92.81818181818187,0.36219505919056366,0.6109625668449198,0.3890374331550802,unspecified,
exact_derived,unknown,E_total,17,44,8769.0,8765.0,4.0,8773.0,8760.545454545454,12.45454545454595,0.39907739489856714,0.6002673796791443,0.3997326203208556,unspecified,
exact_derived,unknown,AP_total,17,44,489.0,491.0,-2.0,488.88235294117646,491.95454545454544,-3.072192513368975,-0.34396459614990477,0.4318181818181818,0.5681818181818182,unspecified,
exact_derived,unknown,E_excess_total,17,44,-96.45714285714212,-100.45714285714212,4.0,-92.45714285714212,-104.91168831168757,12.454545454545453,0.3990773948985512,0.6002673796791443,0.3997326203208556,unspecified,
exact_derived,unknown,AP_excess_total,17,44,-0.7999999999999758,1.2000000000000242,-2.0,-0.9176470588235053,2.1545454545454787,-3.072192513368984,-0.34396459614990577,0.4318181818181818,0.5681818181818182,unspecified,
exact_derived,unknown,improving_swap_count,17,44,110.0,4.5,105.5,109.3529411764706,53.5,55.852941176470594,0.7182493663031262,0.7520053475935828,0.2479946524064171,high,0.7520053475935828
exact_derived,unknown,near_improving_count_h_le_4,17,44,202.0,49.0,153.0,207.76470588235293,111.52272727272727,96.24197860962566,0.8588331464383241,0.75,0.25,high,0.75
exact_derived,unknown,near_improving_count_h_le_8,17,44,288.0,100.0,188.0,274.8235294117647,163.47727272727272,111.34625668449198,0.8937581682643201,0.7439839572192514,0.2560160427807487,high,0.7439839572192514
exact_derived,unknown,near_improving_count_h_le_16,17,44,458.99999999999994,261.5,197.49999999999994,445.0,322.8863636363636,122.11363636363637,1.018270182370456,0.7580213903743316,0.24197860962566844,high,0.7580213903743316
exact_derived,unknown,moment_zero_count_3,17,44,0.0,0.0,0.0,0.29411764705882354,0.022727272727272728,0.27139037433155083,0.8005943183468837,0.6356951871657754,0.3643048128342246,unspecified,
exact_derived,unknown,moment_zero_count_6,17,44,0.0,0.0,0.0,0.5294117647058824,0.13636363636363635,0.393048128342246,0.7162938102643094,0.6457219251336899,0.35427807486631013,unspecified,
exact_derived,unknown,higher_moment_norm,17,44,336.0,329.0,7.0,337.5882352941176,345.97727272727275,-8.389037433155124,-0.051834501303328555,0.5073529411764706,0.49264705882352944,unspecified,
